# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = survival_model
# start_datetime = 2026-04-29 06:57:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_survival.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145720/survival/survival-202604291457-2-86c3ca.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145720/survival/survival-profile-202604291457-2-18c5c1.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=survival_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,beta_trt,hazard_ratio
-100.64342,0.90799324,0.41151523,3,7,0,102.9609,-2.3893766,-3.5917374,-2.5868382,-1.9674733,-2.3634137,-3.3438823,-0.86480384,0.42113415
-99.08692,0.99053728,0.41151523,3,7,0,105.12597,-2.5947936,-3.7625269,-2.7709507,-2.5164601,-1.5148987,-1.4274689,-0.23148504,0.79335457
-98.877982,0.98364848,0.41151523,3,7,0,100.20421,-2.6002789,-3.5077557,-2.7463542,-2.4613272,-1.5668624,-1.8423606,-0.16347456,0.8491881
-99.37594,0.95955964,0.41151523,3,15,0,101.17977,-2.3998374,-3.5633555,-3.5820609,-2.5971268,-0.94573441,-1.6013823,-0.44794862,0.63893751
-101.08253,0.97023354,0.41151523,3,7,0,102.96379,-2.6028393,-3.807597,-4.0932223,-3.0307793,-1.493845,-0.90481613,-0.12940173,0.87862093
-100.4755,0.9757497,0.41151523,3,15,0,104.4086,-2.2961677,-2.7026105,-2.1312661,-1.533831,-1.7901849,-2.7808037,-1.0354798,0.355056
-100.91066,0.85718273,0.41151523,3,15,0,105.04205,-2.2213177,-3.2712275,-4.2627129,-2.6063008,-2.1294812,-0.93953101,-0.38355965,0.68143143
-100.17777,0.94416014,0.41151523,3,7,0,102.98308,-2.5281323,-3.258934,-2.5222349,-1.9634357,-1.1244987,-2.7507114,-0.27765733,0.75755637
-99.527543,0.99385816,0.41151523,3,7,0,102.11045,-2.6762965,-3.2582017,-3.2270811,-2.62164,-1.2028039,-4.143582,-0.51470689,0.59767575
-100.26475,0.93328482,0.41151523,3,7,0,102.85927,-2.5571819,-3.9234785,-3.2049303,-2.5360561,-1.5423933,-0.088703273,-0.30105436,0.74003755
-100.69292,0.95407313,0.41151523,3,7,0,103.89406,-2.4619243,-2.858545,-2.5656642,-3.2976815,-1.3410247,-2.7987991,-0.53879333,0.58345186
-100.16002,0.9638891,0.41151523,3,7,0,103.37178,-2.5667663,-3.6667915,-3.8785031,-1.9760552,-2.2926322,-1.0887476,-0.42707097,0.65241725
-100.32235,0.99079018,0.41151523,3,7,0,103.56517,-2.9202314,-3.3076154,-3.1624846,-3.1518199,-1.9121802,-3.7329159,0.069461631,1.0719309
-100.08323,0.99369249,0.41151523,3,7,0,101.79848,-2.7670559,-3.8185246,-3.8575537,-3.1057586,-2.0481933,-2.5597234,0.13263211,1.1418298
-100.34053,0.87447394,0.41151523,3,7,0,102.06002,-3.0819313,-3.6568176,-3.4371825,-2.4252972,-2.6661361,-2.8898804,-0.13031766,0.87781654
-101.33202,0.96206885,0.41151523,3,11,0,104.21725,-3.0124494,-2.7178629,-3.0134879,-2.1541952,-1.0992978,-0.75629078,-0.3053247,0.73688407
-99.697598,0.90738015,0.41151523,3,15,0,106.33149,-2.2907806,-2.8547299,-2.6016772,-2.4184834,-0.83030102,-0.69555154,-0.47424068,0.62235745
-102.7111,0.768212,0.41151523,3,7,0,107.82402,-2.2963124,-2.7339212,-3.8656483,-1.9059394,-1.9004358,-3.0158775,-1.1775172,0.30804261
-98.798068,0.9716009,0.41151523,3,7,0,105.08965,-2.2024062,-2.4478887,-3.0081089,-2.3841836,-1.1236372,-2.0166276,-0.80694771,0.44621798
-100.42153,0.7868205,0.41151523,3,7,0,104.15334,-1.9655823,-3.0999568,-2.8162077,-1.5924405,-1.5659188,-3.6031554,-0.56108715,0.57058841
-101.50051,0.84903835,0.41151523,3,7,0,104.51793,-2.5872209,-2.6852318,-3.3707151,-2.2240625,-1.512531,-3.1438534,-1.0371346,0.35446892
-100.99609,0.95644394,0.41151523,3,7,0,104.60171,-2.6618416,-3.0967093,-3.1388198,-2.2806863,-1.4181686,-3.1101189,-0.95485428,0.38486822
-103.57742,0.93831211,0.41151523,3,7,0,108.06728,-2.8647383,-3.3498491,-2.6112026,-2.2382786,-2.548888,-5.2789446,-0.77614641,0.46017593
-99.601935,0.96417505,0.41151523,3,7,0,106.83494,-2.1218612,-3.5161501,-3.5824105,-2.3475454,-1.2051355,-2.8012925,-0.41612297,0.65959915
-99.453339,0.99645391,0.41151523,3,7,0,101.92239,-2.7894158,-3.0157537,-3.3802512,-2.228264,-2.3311519,-3.4437739,-0.10526446,0.90008646
-99.697568,0.98244028,0.41151523,3,7,0,101.2776,-2.1295185,-3.5673374,-3.4917183,-2.5970274,-1.1381507,-1.1086659,-0.61119932,0.54269961
-101.17172,0.9645135,0.41151523,3,15,0,102.10373,-2.344118,-2.3445644,-2.2553201,-1.5389781,-1.8709791,-2.2189858,-1.1643829,0.31211519
-103.79018,0.83445939,0.41151523,3,7,0,106.78538,-1.61217,-2.8563062,-3.3542337,-2.3549368,-1.9508783,-4.582468,-0.66604194,0.51373796
-104.52647,0.97238065,0.41151523,3,7,0,108.09343,-2.2754221,-2.9521938,-3.4130788,-1.6406947,-0.19385235,-3.8828291,-1.3253947,0.26569806
-101.13383,1,0.41151523,3,7,0,107.54016,-2.3914246,-2.573416,-3.4598104,-2.0437441,-1.2826092,-4.4547619,-0.29969823,0.74104181
-101.35284,0.82681364,0.41151523,3,7,0,105.28485,-2.5285034,-4.2009442,-2.7521598,-2.6141743,-2.7417736,-1.4028259,-0.18323344,0.83257378
-101.50774,0.89649536,0.41151523,3,7,0,106.85655,-2.7546559,-3.4832767,-3.7252412,-2.5988799,-0.94402498,-4.1724786,0.056606877,1.0582397
-101.16685,0.9675242,0.41151523,3,15,0,106.49456,-2.4431288,-3.5402567,-2.7501039,-2.276907,-2.6876731,0.15542287,-0.74914888,0.47276877
-98.638538,0.98825158,0.41151523,3,7,0,103.48296,-2.2470184,-3.0092362,-2.9964309,-2.0331466,-0.88702977,-3.8401494,-0.693569,0.49978913
-98.598726,0.92525084,0.41151523,3,7,0,100.78616,-2.3440721,-3.2365759,-2.8994525,-2.5216166,-2.417835,-1.306276,-0.64400421,0.52518526
-98.146025,0.96214708,0.41151523,3,7,0,100.49442,-2.3741206,-2.7653429,-3.0369968,-1.9643971,-0.98544861,-2.2603594,-0.7550214,0.47000056
-100.89392,0.94169414,0.41151523,3,15,0,102.15681,-1.7047063,-2.6333571,-3.163777,-1.3607996,-1.128528,-1.895882,-1.114227,0.32816886
-101.99406,0.96895892,0.41151523,3,7,0,105.76101,-2.2154162,-2.7282455,-1.8891332,-2.1698705,-1.1254421,-0.37012362,-1.2657965,0.28201457
-100.39226,0.97679493,0.41151523,3,15,0,106.19675,-2.3497882,-3.0705204,-2.1207913,-2.0206689,-2.4626622,-1.1616959,-0.84182392,0.43092383
-103.20966,0.42020139,0.41151523,3,7,0,106.87728,-2.5064503,-2.9923707,-2.2247073,-1.8323361,-2.4582413,0.8932823,-0.83323758,0.43463983
-99.713373,0.9483272,0.41151523,3,7,0,106.96566,-2.298,-2.7651352,-3.6200226,-1.6503236,-2.0726404,-2.5848768,-0.53572074,0.58524733
-99.893403,0.94938417,0.41151523,3,15,0,101.86584,-2.431593,-3.1423443,-3.2911509,-2.1098345,-2.6159249,-3.3912492,-0.77404015,0.4611462
-98.726989,0.97639557,0.41151523,2,7,0,101.77898,-2.3387986,-3.5883933,-3.3350363,-2.1136936,-1.7185494,-2.4749233,-0.66894067,0.51225093
-99.139732,0.96827982,0.41151523,3,7,0,101.76956,-2.4891741,-2.6971749,-2.7789112,-2.4980604,-2.2464139,-1.6360071,-0.75754983,0.4688137
-100.68791,0.94606123,0.41151523,3,7,0,103.15399,-2.3547475,-2.5404313,-3.8648769,-2.0459725,-0.72146331,-1.099387,-0.70268931,0.49525163
-99.522991,0.96735157,0.41151523,3,7,0,103.1204,-2.6388059,-3.1704663,-2.2945704,-2.3401755,-1.835102,-1.7362409,-0.5252048,0.59143423
-98.598567,0.98247429,0.41151523,3,7,0,101.17235,-2.5088968,-3.2432404,-3.8796287,-2.3462381,-1.9862469,-1.856969,-0.28697267,0.75053224
-99.931136,0.87224694,0.41151523,3,7,0,101.42027,-2.5433549,-4.1021597,-3.2307538,-2.3441115,-1.149802,-1.2363131,-0.33355061,0.71637564
-101.75586,0.92193021,0.41151523,3,15,0,103.66572,-2.5511068,-3.8410966,-2.7063704,-2.3001797,-0.40811929,-1.147964,-0.58208105,0.5587344
-100.1097,1,0.41151523,3,7,0,104.27997,-2.6351439,-2.8328496,-3.6324865,-2.2642349,-3.0685597,-2.344394,-0.32881114,0.71977894
-101.70897,0.95822093,0.41151523,3,15,0,105.16542,-2.59008,-2.813378,-3.4457762,-2.0083073,-3.8383347,-2.3289875,-0.32991255,0.71898661
-100.75179,0.96043616,0.41151523,3,7,0,104.19273,-2.7197915,-2.8952355,-2.6332775,-2.4122339,-3.1187239,-1.2969899,-0.59165271,0.5534119
-99.393664,0.9714101,0.41151523,3,7,0,102.998,-2.1776655,-3.438849,-2.6535397,-2.1882058,-2.7025626,-1.2639616,-0.5502397,0.57681153
-104.21488,0.91021438,0.41151523,2,7,0,106.07756,-2.2684014,-2.2749842,-2.7690818,-1.5100579,-4.0772749,-2.4755481,-0.84646804,0.42892721
-103.24846,1,0.41151523,3,7,0,106.37823,-2.2883831,-2.6748628,-2.6980705,-2.1780099,-4.5710615,-1.1002823,-0.75296696,0.47096714
