# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = binary_model
# start_datetime = 2026-04-29 08:18:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_binary.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161807/binary/binary-202604291618-1-8b0074.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161807/binary/binary-profile-202604291618-1-39150d.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=binary_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_trt,odds_ratio
-284.83539,0.91982525,0.62601142,2,3,0,285.07633,-0.044343776,-0.9697745,0.37916853
-285.78125,0.989243,0.62601142,3,7,0,285.8769,0.3189932,-1.2076617,0.29889536
-285.28896,0.9665765,0.62601142,3,7,0,286.27903,-0.049348546,-1.0487702,0.35036837
-284.8987,1,0.62601142,1,1,0,285.28001,-0.03183869,-1.0221897,0.3598062
-284.657,1,0.62601142,2,3,0,284.96903,0.11210421,-0.86874174,0.41947903
-285.08035,0.98492234,0.62601142,3,7,0,285.23698,-0.071172076,-0.94171589,0.38995814
-286.14103,0.86620165,0.62601142,2,7,0,287.63278,0.29470447,-1.0246158,0.35893433
-287.62213,0.89075081,0.62601142,3,7,0,289.1739,-0.21805411,-0.87413116,0.41722436
-286.07213,1,0.62601142,2,7,0,287.67836,0.22781416,-0.88573037,0.41241285
-284.66363,0.84624591,0.62601142,2,3,0,287.82299,0.10227215,-1.1963687,0.30228993
-284.66443,0.95569423,0.62601142,2,7,0,285.50837,0.21996239,-1.1718935,0.3097798
-284.53287,0.90116332,0.62601142,1,3,0,285.68252,0.092784887,-1.1654827,0.31177214
-286.39589,0.79394582,0.62601142,2,3,0,286.56496,-0.0025354672,-1.2550006,0.28507567
-285.05815,1,0.62601142,2,3,0,286.12493,0.043475722,-1.1848717,0.3057854
-285.04865,0.99647109,0.62601142,2,7,0,285.56838,0.091964624,-0.79473077,0.45170283
-284.47901,0.99090371,0.62601142,3,7,0,285.65566,-0.014386697,-0.87211874,0.41806484
-285.82864,0.85710744,0.62601142,2,3,0,286.39822,-0.1391916,-0.84227495,0.43072952
-287.52566,0.93802826,0.62601142,3,7,0,287.65362,-0.050929761,-0.49665063,0.60856556
-284.69104,1,0.62601142,2,3,0,287.2081,-0.045477901,-0.88751493,0.41167753
-284.94606,0.97789327,0.62601142,2,3,0,285.35445,-0.019194938,-0.74896769,0.47285443
-284.95759,1,0.62601142,2,3,0,285.05626,-0.050231136,-0.76347578,0.46604374
-285.02949,0.99356562,0.62601142,2,3,0,285.23059,-0.07291753,-0.78387076,0.45663506
-285.02949,0.36501936,0.62601142,2,3,0,289.31675,-0.07291753,-0.78387076,0.45663506
-284.59956,1,0.62601142,2,3,0,285.06409,0.0023607955,-0.8114716,0.4442039
-284.52509,0.8859837,0.62601142,3,7,0,285.47909,0.12239604,-0.9041669,0.40487905
-285.6336,0.65024623,0.62601142,2,3,0,287.94699,0.041289767,-1.2463017,0.28756635
-284.6091,0.98906565,0.62601142,2,7,0,285.81959,0.069649256,-0.83351823,0.43451786
-284.73163,0.95202589,0.62601142,2,3,0,285.2794,-0.0050266896,-0.78524719,0.45600697
-284.6257,0.95487793,0.62601142,2,3,0,285.32039,-0.037735716,-0.89135763,0.41009861
-284.21685,0.97747099,0.62601142,2,7,0,285.10029,0.061630455,-0.91943915,0.39874261
-284.7517,0.8438583,0.62601142,2,7,0,285.83285,0.20507648,-1.2352873,0.2907512
-285.1006,0.91729489,0.62601142,2,3,0,285.52135,0.13069543,-1.2787693,0.27837968
-286.77938,0.82729684,0.62601142,1,3,0,290.30992,0.35214706,-1.4393508,0.23708161
-284.27799,1,0.62601142,2,3,0,286.72286,0.15682429,-1.113281,0.32847944
-284.85413,0.92058599,0.62601142,2,7,0,285.74422,0.031490682,-0.77273587,0.46174806
-284.23394,0.97685163,0.62601142,2,3,0,285.17602,0.027958473,-0.94385688,0.38912413
-285.70245,0.74152207,0.62601142,3,7,0,286.52478,-0.084693212,-1.0233919,0.35937391
-284.57881,1,0.62601142,2,3,0,285.63579,-0.031811592,-0.88604892,0.4122815
-284.28986,0.9993365,0.62601142,3,7,0,284.5892,0.018075491,-0.91211902,0.40167217
-286.62788,0.69400528,0.62601142,2,3,0,286.99114,-0.16775004,-0.90723189,0.40364
-284.2261,0.99578503,0.62601142,2,3,0,286.77842,0.029978551,-0.95818747,0.38358752
-284.23895,0.9969775,0.62601142,3,7,0,284.43608,0.045636561,-0.90956163,0.40270072
-284.39216,0.97262331,0.62601142,2,7,0,284.72194,0.096808815,-1.1410787,0.31947423
-285.82443,0.77601702,0.62601142,1,3,0,285.91598,0.023208255,-1.240589,0.28921381
-285.72631,1,0.62601142,1,1,0,286.12566,0.029212427,-1.2393641,0.2895683
-285.72631,0.88344489,0.62601142,1,1,0,286.46439,0.029212427,-1.2393641,0.2895683
-284.34689,0.94802126,0.62601142,1,3,0,286.33749,0.17369637,-1.1198878,0.32631641
-284.16891,0.99437319,0.62601142,2,5,0,284.59808,0.051293205,-0.99573487,0.36945185
-284.48062,0.89837204,0.62601142,2,3,0,285.09942,0.16057153,-0.97786471,0.37611335
-285.10605,0.86179266,0.62601142,3,7,0,286.27917,0.26615351,-1.2156363,0.29652127
-284.90988,0.99871275,0.62601142,2,3,0,285.26474,0.23049907,-1.2483928,0.28696563
-284.80302,0.94404165,0.62601142,2,7,0,285.64496,0.12694362,-1.2363546,0.29044106
-284.76132,0.97725652,0.62601142,2,7,0,286.25818,-0.0052749248,-0.77961114,0.4585843
-284.1428,0.99751303,0.62601142,2,7,0,285.14115,0.10510503,-1.0612677,0.3460169
-284.17022,0.98181481,0.62601142,2,7,0,284.68562,0.06086324,-0.94269282,0.38957736
-284.70172,0.88376457,0.62601142,2,3,0,284.82951,0.030418835,-1.1137091,0.32833885
-284.18551,1,0.62601142,2,3,0,284.70887,0.048941512,-1.0038148,0.36647872
-284.22865,0.9940177,0.62601142,3,7,0,284.57348,0.029132207,-0.95178968,0.3860495
-284.72717,0.87335899,0.62601142,1,3,0,285.16878,0.025571995,-1.1100077,0.32955642
-286.103,0.54392082,0.62601142,2,3,0,288.80272,0.12264836,-0.72942119,0.482188
-284.81693,1,0.62601142,1,1,0,285.78825,0.087508411,-0.81902476,0.44086139
-284.84228,0.99683478,0.62601142,1,1,0,284.98541,0.08418875,-0.81246221,0.44376408
-284.20781,0.95844552,0.62601142,2,3,0,285.28989,0.1222206,-0.98746368,0.37252032
-285.45087,0.77721514,0.62601142,1,3,0,285.53689,0.17989224,-0.86603869,0.42061444
-284.7279,0.98674098,0.62601142,2,5,0,286.26564,-0.043060674,-0.82369525,0.43880715
-284.79621,0.90410086,0.62601142,2,3,0,285.3099,-0.03927289,-0.97566644,0.37694106
-285.30348,0.944176,0.62601142,3,7,0,286.29578,0.14440054,-1.3115582,0.26939995
-285.99923,0.96615409,0.62601142,2,3,0,286.19395,0.32667726,-1.1664684,0.31146496
-284.25927,0.99507118,0.62601142,2,3,0,286.10565,0.1570773,-1.0911188,0.33584054
-285.1662,0.86559512,0.62601142,2,7,0,285.50492,-0.0087780865,-1.1156766,0.32769349
-284.98789,0.99005805,0.62601142,2,7,0,285.90075,0.25130827,-1.1193828,0.32648124
-284.5892,0.99803741,0.62601142,2,7,0,285.07885,0.080301578,-1.1625631,0.31268372
-284.15457,1,0.62601142,2,3,0,284.56922,0.10099372,-1.0675216,0.34385968
-284.41361,0.97694711,0.62601142,3,7,0,285.08674,0.17519133,-1.1580402,0.31410116
-284.6513,0.97305305,0.62601142,2,3,0,284.69806,0.22048456,-1.1431907,0.31880019
-285.25492,0.84913396,0.62601142,2,3,0,286.2347,0.19817056,-1.3249394,0.26581906
-284.85942,1,0.62601142,2,3,0,285.32427,0.24002127,-1.205139,0.29965034
-285.12521,0.99544796,0.62601142,3,7,0,285.12586,0.26869998,-1.207488,0.29894729
-284.62929,0.97922451,0.62601142,2,3,0,285.5307,0.14169209,-1.2162362,0.29634345
-284.6507,0.99878342,0.62601142,3,7,0,284.78872,0.21539969,-1.0908195,0.33594108
-285.95477,0.71944282,0.62601142,2,3,0,287.51387,0.19763209,-1.4047338,0.24543239
-284.45192,1,0.62601142,2,3,0,286.2445,0.14771946,-0.95940389,0.3831212
-284.35139,0.92619161,0.62601142,2,3,0,285.22248,0.033250438,-1.0415278,0.35291508
-284.4014,0.92471987,0.62601142,2,7,0,285.2378,0.18333903,-1.0798471,0.33964747
-284.31506,0.99518882,0.62601142,2,7,0,284.56553,0.017761032,-0.98566304,0.3731917
-284.30889,0.981158,0.62601142,2,5,0,284.83745,0.14003092,-1.1405567,0.31964102
-284.59204,0.95424812,0.62601142,2,3,0,284.92026,0.20724765,-1.1771936,0.3081423
-284.22137,0.99929064,0.62601142,3,7,0,284.61285,0.034061732,-0.98024382,0.3752196
-284.13712,0.85947407,0.62601142,2,3,0,285.25838,0.11714278,-1.0387198,0.35390747
-284.1601,0.99513517,0.62601142,2,7,0,284.21014,0.059880079,-1.013782,0.36284412
-284.51335,0.96829255,0.62601142,3,7,0,284.58456,0.061301117,-0.84391431,0.43002398
-284.58116,0.94017962,0.62601142,2,3,0,285.14466,0.047209529,-0.82332878,0.43896799
-284.72209,0.95487223,0.62601142,1,3,0,285.22721,-0.049252061,-0.86845165,0.41960073
-285.88758,0.93147139,0.62601142,2,7,0,286.92887,-0.11638081,-0.65616638,0.51883655
-285.85889,1,0.62601142,1,1,0,285.97906,-0.12188787,-0.66913502,0.51215139
-284.93778,0.94136167,0.62601142,1,3,0,286.77594,-0.070970474,-0.8758687,0.41650005
-284.99937,0.89292767,0.62601142,1,3,0,286.48465,-0.014902751,-1.0791006,0.33990109
-286.00076,0.97770652,0.62601142,2,3,0,286.01394,-0.0036402462,-0.63203427,0.53150947
-284.48264,0.96287736,0.62601142,3,7,0,287.24266,0.0041912671,-0.84122517,0.43118193
-284.41622,0.95146878,0.62601142,2,7,0,285.35866,0.17520201,-1.0351264,0.35518149
-285.5622,0.64730058,0.62601142,1,3,0,287.29407,-0.0055173167,-1.1699275,0.31038946
-284.6887,0.98930454,0.62601142,2,5,0,285.97521,0.0014699097,-0.79278782,0.45258132
-286.15612,0.67139961,0.62601142,2,3,0,288.55777,-0.16255727,-0.71627875,0.48856696
-284.37767,1,0.62601142,2,3,0,286.08996,0.076388719,-0.88232613,0.41381919
-284.68893,0.86410551,0.62601142,2,5,0,285.55792,0.18442631,-0.98254694,0.37435642
-285.9462,0.88719389,0.62601142,2,3,0,286.02692,-0.0094245908,-1.2034039,0.30017071
-284.40976,0.96849973,0.62601142,1,3,0,286.99248,-0.0072764269,-0.9195292,0.39870671
-284.26452,1,0.62601142,2,3,0,284.46849,0.062055993,-0.90256346,0.40552877
-284.60517,0.97610377,0.62601142,2,3,0,284.74029,-0.034848909,-0.87469015,0.4169912
-284.33993,0.96897756,0.62601142,3,7,0,286.08681,0.014170976,-0.98667123,0.37281564
-284.31246,0.96510545,0.62601142,2,3,0,284.71624,0.064650419,-0.88993259,0.41068344
-285.57533,0.75293732,0.62601142,1,3,0,285.99756,0.17604497,-0.84707353,0.42866758
-287.36722,0.87534751,0.62601142,2,3,0,287.48211,0.22688745,-0.78183189,0.45756703
-284.38398,0.99244597,0.62601142,2,3,0,287.84311,0.0032544876,-0.88244166,0.41377139
-284.16269,0.7860526,0.62601142,2,3,0,286.02657,0.054318604,-0.95337727,0.3854371
-285.19518,0.87201446,0.62601142,2,7,0,285.79144,0.13072194,-1.2901723,0.27522334
-284.89214,0.8930369,0.62601142,2,3,0,286.5827,0.1239929,-0.85032539,0.42727588
-284.84117,0.92794672,0.62601142,2,5,0,286.41274,0.24117045,-1.1814907,0.30682101
-285.40797,0.98142375,0.62601142,2,3,0,285.51741,0.29149717,-1.2426845,0.28860842
-285.1029,0.9509324,0.62601142,2,3,0,285.96975,0.2657871,-1.1581536,0.31406553
-285.40797,1,0.62601142,2,3,0,285.658,0.28877088,-1.2621736,0.28303815
-285.53677,0.99521227,0.62601142,1,1,0,285.58112,0.29688156,-1.282137,0.27744377
-284.36642,0.99356426,0.62601142,2,7,0,285.91573,3.2141053e-05,-0.92342947,0.39715467
-284.16433,0.87410854,0.62601142,2,3,0,285.31656,0.11151539,-0.98994582,0.37159682
-284.20391,0.99337435,0.62601142,2,7,0,284.29782,0.14290168,-1.0730198,0.34197426
-284.52412,0.94056742,0.62601142,2,5,0,284.71319,0.02430013,-1.0686708,0.34346476
