# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = survival_model
# start_datetime = 2026-04-29 08:16:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_survival.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161628/survival/survival-202604291616-3-567254.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161628/survival/survival-profile-202604291616-3-95ab74.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=survival_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,beta_trt,hazard_ratio
-851.45573,1,0.54295977,3,7,0,853.8316,-1.7259938,-1.3035972,-1.857935,-1.6472496,-0.65369404,-0.88549022,-0.66546044,0.51403679
-849.71605,0.91399138,0.54295977,3,7,0,854.43611,-1.6805011,-1.3581009,-1.6972583,-1.3480603,-0.51852128,-2.3971094,-0.96900635,0.3794599
-850.38178,0.95559821,0.54295977,3,7,0,852.16701,-1.6017363,-1.4828785,-1.7787455,-1.3400026,-1.129817,-1.490959,-0.95454303,0.38498803
-849.67316,0.96487827,0.54295977,3,7,0,851.89713,-1.7430951,-1.3318602,-1.5948614,-1.2464345,-0.39225211,-1.1162868,-0.80840954,0.44556616
-853.82317,0.64574501,0.54295977,3,7,0,856.33857,-1.5215837,-1.570533,-1.9249747,-1.2732723,-0.62379946,-0.59581131,-0.99756461,0.36877646
-851.17899,0.98811421,0.54295977,3,7,0,856.20648,-1.6727286,-1.1816478,-1.5597989,-0.87924897,-0.54946572,-1.6513015,-0.85392283,0.42574154
-853.92683,0.9250356,0.54295977,3,7,0,856.0571,-1.5662679,-1.4511998,-1.4040054,-1.9143513,-0.49646971,-0.52059778,-1.037386,0.35437981
-852.12428,0.79878498,0.54295977,3,7,0,861.05675,-1.6149734,-1.3119466,-1.8093628,-1.7489934,-0.58947652,-0.44363108,-1.0288844,0.35740547
-849.00236,1,0.54295977,3,7,0,852.46944,-1.6258765,-1.3649302,-1.6042888,-1.2686914,-0.95496872,-1.9959667,-0.74615438,0.47418659
-850.14006,0.88845717,0.54295977,2,7,0,853.84183,-1.6613724,-1.295413,-1.9110132,-1.219201,-0.93136927,-2.5593864,-0.75113858,0.47182903
-851.46111,0.61225918,0.54295977,2,7,0,856.83398,-1.662474,-1.295121,-2.0407758,-1.2264567,-0.76804138,-2.4157368,-0.97783694,0.3761238
-850.0534,0.89446606,0.54295977,3,7,0,854.95233,-1.6830084,-1.2978258,-1.4823259,-1.7289053,-0.7079221,-0.66233781,-0.8232424,0.43900591
-852.62742,0.70536157,0.54295977,2,3,0,856.01353,-1.8193632,-1.2286156,-1.6228522,-1.487387,-0.8052384,-1.6552783,-0.90075561,0.40626257
-849.50743,1,0.54295977,3,7,0,854.44318,-1.6135033,-1.3330504,-1.8194671,-1.5903029,-1.0069609,-1.5810788,-0.73984749,0.47718669
-849.89147,0.94700251,0.54295977,3,7,0,854.05845,-1.6107262,-1.3273548,-1.332877,-1.2299638,-0.24330308,-0.83347173,-0.99692538,0.36901227
-849.81158,0.84355889,0.54295977,3,7,0,854.73631,-1.6972591,-1.4779499,-1.4468087,-1.3882378,-0.72382088,-0.61109575,-0.75081713,0.47198073
-850.04386,0.98581547,0.54295977,3,7,0,852.67636,-1.6872523,-1.3481354,-1.8692209,-0.94424463,-0.86374049,-2.1421884,-0.93459339,0.39274553
-852.55723,0.69510274,0.54295977,3,7,0,857.35123,-1.5864441,-1.3621722,-1.4476021,-1.44701,-0.67301211,-0.67387604,-0.69922072,0.49697243
-851.21517,0.98517447,0.54295977,2,7,0,854.03574,-1.655785,-1.5643445,-1.5462403,-1.59984,-0.66175312,-1.2904936,-0.95203801,0.38595364
-853.49095,0.94370227,0.54295977,3,7,0,855.79548,-1.6405254,-1.2550477,-1.5720887,-0.64273228,-0.43079815,-1.9015974,-0.81812778,0.44125701
-853.41412,0.88850113,0.54295977,3,7,0,857.87423,-1.579189,-1.3306614,-1.552874,-2.0353376,-0.89199529,-0.65477741,-0.7336476,0.48015438
-852.30878,1,0.54295977,3,7,0,856.03191,-1.712681,-1.5202401,-2.0295934,-1.1538654,-0.8094151,-3.2434803,-0.85527472,0.42516637
-851.68823,0.95412068,0.54295977,3,7,0,856.52448,-1.7022793,-1.4127446,-1.5883386,-1.728902,-1.1586645,-0.72480387,-0.94856618,0.38729594
-851.39616,0.94833847,0.54295977,3,7,0,854.61834,-1.724799,-1.5411938,-2.0080318,-1.1981199,-0.79163497,-2.936923,-0.80319056,0.44789764
-850.24934,0.97367988,0.54295977,2,7,0,853.69363,-1.602751,-1.2145156,-1.5161031,-1.1352081,-0.69805766,-2.4721273,-0.85740345,0.42426227
-848.81109,0.99631067,0.54295977,3,7,0,851.65104,-1.6869512,-1.4502358,-1.7249136,-1.1845554,-0.98030512,-2.0960088,-0.87951234,0.41498524
-851.04217,0.87475961,0.54295977,2,3,0,851.77681,-1.7416084,-1.2132025,-1.7248822,-1.1865692,-0.93107312,-2.1359449,-0.76624483,0.46475503
-851.17368,0.99758048,0.54295977,3,7,0,852.63702,-1.6071537,-1.6039965,-1.5168132,-1.2575677,-0.86852932,-0.63125636,-0.92157597,0.39789148
-851.58159,0.76294442,0.54295977,2,7,0,856.70895,-1.5987196,-1.3789859,-1.8235809,-1.0201032,-0.65121121,-1.6232662,-1.097815,0.33359919
-850.83796,0.97615506,0.54295977,2,7,0,853.44826,-1.5727866,-1.3013549,-1.8407773,-1.3437518,-0.85835606,-1.9374109,-0.73178448,0.4810498
-849.11704,1,0.54295977,3,7,0,852.06984,-1.614916,-1.4248685,-1.8085368,-1.5228381,-0.82948513,-0.49409034,-0.8584403,0.4238226
-850.8004,0.87811689,0.54295977,3,7,0,852.19719,-1.6116138,-1.2870947,-1.7817167,-0.85329655,-0.94073793,-2.7354021,-0.87999724,0.41478406
-850.75778,0.97987685,0.54295977,2,7,0,853.41269,-1.6277409,-1.4606321,-1.8128574,-1.3967605,-1.0671183,-3.5143519,-0.81619115,0.44211239
-848.31042,0.96103329,0.54295977,3,7,0,853.08786,-1.7095805,-1.3166732,-1.6453729,-1.3876333,-0.63208123,-1.0963259,-0.81940256,0.44069487
-850.94181,0.60355563,0.54295977,2,3,0,853.62416,-1.7858458,-1.3600186,-1.5734583,-1.1238577,-0.58297165,-1.7175475,-0.94512591,0.38863064
-849.51604,0.99983482,0.54295977,3,7,0,852.29104,-1.5933902,-1.3388206,-1.8529121,-1.4798273,-0.92259282,-0.99578543,-0.95382341,0.38526518
-848.42408,1,0.54295977,3,7,0,849.95404,-1.6639066,-1.3189207,-1.6743586,-1.0130625,-0.68491954,-1.147674,-0.82741927,0.43717606
-850.16459,0.75617011,0.54295977,2,7,0,853.8978,-1.5952353,-1.2528393,-1.5028885,-1.2671661,-0.62144035,-0.61926585,-0.81835619,0.44115623
-853.06473,0.70619629,0.54295977,3,7,0,856.68528,-1.6092736,-1.4489222,-1.7755207,-1.5369877,-0.22572366,-0.061697128,-1.0045027,0.36622673
-851.98254,1,0.54295977,3,7,0,853.83503,-1.6818844,-1.2864222,-1.4455356,-1.1278924,-1.0586683,-2.6768706,-0.72604982,0.48381638
-849.74619,0.88483479,0.54295977,2,7,0,857.79852,-1.6905415,-1.2813715,-1.5799382,-1.6341131,-0.81823978,-2.318166,-0.79043277,0.45364843
-854.4806,0.81703933,0.54295977,3,7,0,857.22619,-1.8454933,-1.4408972,-2.1503228,-1.0170106,-1.3092658,-1.7094702,-0.67960328,0.50681802
-849.54357,1,0.54295977,3,7,0,855.42948,-1.5806147,-1.3861092,-1.4550008,-1.6550292,-0.92397657,-0.98445738,-0.87267161,0.41783377
-850.06097,0.89895164,0.54295977,3,7,0,853.36033,-1.7455737,-1.4270982,-1.8591241,-1.0164021,-0.85323308,-1.8135094,-0.70530874,0.49395604
-859.79311,0.51163085,0.54295977,2,7,0,863.67698,-1.4512526,-1.253285,-1.9965744,-1.9981213,-1.5261996,-1.0087493,-0.92766144,0.39547748
-850.90508,1,0.54295977,3,7,0,859.82545,-1.5508293,-1.2598422,-1.7131179,-1.5407122,-1.2554529,-1.0230346,-0.87363371,0.41743196
-849.08725,0.99015048,0.54295977,3,7,0,853.08085,-1.6092086,-1.4448013,-1.8454609,-1.5417199,-0.60131371,-0.86460437,-0.79625255,0.45101596
-849.23585,0.94899,0.54295977,3,7,0,850.57204,-1.6626547,-1.3605911,-1.4447398,-0.92815648,-0.85589673,-1.7803006,-0.96146634,0.38233185
-853.44311,0.67627528,0.54295977,2,3,0,854.56535,-1.6591224,-1.4202115,-1.6289433,-0.71214036,-1.0011971,-1.0233674,-1.0989243,0.33322934
-850.35642,0.99467461,0.54295977,2,3,0,855.26275,-1.5758828,-1.2494753,-1.7936175,-0.8980119,-0.77500845,-1.3192938,-0.84851069,0.42805196
-852.34869,0.86627633,0.54295977,3,7,0,856.03029,-1.7440285,-1.4930876,-1.4315099,-1.693496,-0.89356346,-1.2227353,-0.60805559,0.54440839
-850.38351,1,0.54295977,3,7,0,855.41015,-1.5801491,-1.4587733,-1.8712636,-1.1397044,-0.60735296,-0.83250347,-0.99884887,0.36830316
-849.56491,0.95978343,0.54295977,3,7,0,852.72686,-1.6580214,-1.3967157,-1.4054367,-1.2148171,-0.39861635,-1.8881337,-0.82110636,0.43994465
-849.58682,0.96282228,0.54295977,3,7,0,853.31734,-1.6577621,-1.3700268,-1.9925423,-1.3397618,-1.2234992,-1.072264,-0.84745151,0.42850559
-852.08079,0.77520158,0.54295977,3,7,0,853.68648,-1.7647556,-1.5831164,-1.6063571,-1.5299333,-0.69712941,-2.0832322,-0.87850372,0.41540401
-849.3815,1,0.54295977,3,7,0,853.01856,-1.5871209,-1.2636613,-1.8564785,-1.2241273,-0.97214783,-1.2710734,-0.95022276,0.38665488
-850.96107,0.62585302,0.54295977,3,7,0,858.95948,-1.6121577,-1.3731801,-1.255714,-1.3190614,-0.32502644,-1.1286,-0.84773423,0.42838445
-849.82312,1,0.54295977,3,7,0,852.29247,-1.6615231,-1.337528,-2.0368477,-1.373964,-0.84507863,-1.1751805,-0.92351735,0.39711977
-852.68118,0.81411654,0.54295977,3,7,0,854.31088,-1.7705209,-1.520032,-1.324613,-1.3597132,-0.82345451,-1.619538,-0.93511058,0.39254246
-851.45654,0.9133589,0.54295977,2,7,0,855.01963,-1.7339563,-1.459582,-1.2062361,-1.2709566,-0.58955272,-1.3941749,-0.82796177,0.43693896
-852.33924,0.97831839,0.54295977,3,7,0,855.03445,-1.6400133,-1.3259817,-2.2325201,-1.4407019,-1.2469789,-2.3909683,-0.79018828,0.45375936
-853.50189,0.99592876,0.54295977,3,7,0,855.46196,-1.6462002,-1.3739869,-2.3949267,-1.4911066,-1.3323334,-1.7137838,-0.77657209,0.45998008
-850.21285,0.92332962,0.54295977,2,7,0,857.71444,-1.6800124,-1.5860054,-1.5984315,-1.2067827,-1.0671542,-0.68321366,-0.74655543,0.47399646
-849.8532,0.99732334,0.54295977,3,7,0,851.52299,-1.6727689,-1.2733929,-1.8849835,-1.5791197,-0.63259522,-2.2987911,-0.83741728,0.43282695
-852.01391,0.87253201,0.54295977,3,7,0,854.32152,-1.6807292,-1.540069,-1.6509268,-2.0213957,-1.244712,-2.3027465,-0.7305358,0.48165085
-850.07173,0.9167666,0.54295977,2,3,0,853.74834,-1.6481018,-1.4563902,-1.8299695,-1.8898089,-1.1170205,-1.6524098,-0.7435019,0.47544603
-851.10059,0.90743542,0.54295977,2,3,0,851.47918,-1.6684568,-1.4997298,-1.8282075,-1.9481706,-1.2131417,-1.8132093,-0.78842024,0.45456233
-852.22037,0.85761922,0.54295977,2,7,0,857.08829,-1.6720615,-1.2884132,-2.2471205,-1.2882313,-0.7127313,-0.74579589,-0.74339215,0.47549822
-849.68436,0.94688898,0.54295977,3,7,0,856.51108,-1.5551551,-1.3750917,-1.4926384,-1.2527178,-0.80856459,-2.6134575,-0.93441134,0.39281703
-851.38522,0.87851639,0.54295977,3,7,0,853.63969,-1.5538409,-1.4727122,-1.527637,-1.1118514,-0.15609816,-1.4107786,-0.87738204,0.41587022
-852.59804,0.88267138,0.54295977,3,7,0,856.43089,-1.5666776,-1.3517069,-1.658762,-0.66587606,-0.23889896,-2.5684146,-0.97511533,0.37714886
-852.69032,0.93367694,0.54295977,3,7,0,856.38989,-1.5353175,-1.2306431,-1.2699412,-1.1074195,-0.74824044,-1.3753098,-1.1839104,0.3060795
-849.96635,1,0.54295977,2,3,0,853.01102,-1.5781294,-1.2569752,-1.3102516,-0.87717443,-0.55582027,-1.4108843,-0.99054114,0.37137567
-850.14091,0.95956243,0.54295977,4,15,0,851.92191,-1.7570677,-1.5154431,-1.8619961,-1.6598531,-0.87771417,-2.366522,-0.66632471,0.51359272
-852.48577,0.94605582,0.54295977,3,7,0,854.914,-1.5100863,-1.1903935,-1.3625985,-0.75675014,-0.5139405,-0.72460815,-1.1644728,0.31208715
-850.3626,0.86682444,0.54295977,3,7,0,857.51163,-1.6102123,-1.2640004,-1.7853099,-1.464213,-0.23780294,-1.8041428,-0.96301448,0.3817404
-854.48618,0.81195076,0.54295977,3,7,0,857.04073,-1.7172149,-1.7211298,-1.5483025,-1.2857132,-1.4970748,-1.0011367,-0.63495157,0.52996115
-859.49561,0.55572941,0.54295977,3,7,0,862.53901,-1.6685319,-1.1803023,-2.0168286,-1.507041,-0.27457361,-3.3622475,-1.1571491,0.31438117
-853.25493,1,0.54295977,2,3,0,861.03829,-1.6704684,-1.1732387,-2.0226056,-1.3695785,-0.19937995,-2.014964,-0.95063855,0.38649415
-851.96576,0.99381708,0.54295977,3,7,0,857.02696,-1.5053807,-1.3261144,-1.9679266,-0.92325291,-0.70605941,-0.58708052,-0.96379987,0.3814407
-852.6644,0.94536759,0.54295977,3,7,0,856.62453,-1.809475,-1.4575303,-1.4106991,-1.6599131,-0.94820266,-2.7306976,-0.73159301,0.48114192
-852.29148,0.96758537,0.54295977,3,7,0,855.20572,-1.7559646,-1.4209095,-1.3891234,-1.4552793,-0.71395215,-3.5531289,-0.7753894,0.46052442
-850.29392,0.96284834,0.54295977,3,7,0,854.05265,-1.5443088,-1.3729968,-1.7281258,-1.0206851,-0.87924903,-2.5642252,-0.94989703,0.38678085
-851.02449,0.90441424,0.54295977,3,7,0,854.26767,-1.6220657,-1.3399344,-1.3606699,-0.86975689,-1.0418173,-0.77530045,-0.83123533,0.43551095
-853.7869,0.96564997,0.54295977,3,7,0,854.99146,-1.7408583,-1.4239478,-2.1942518,-1.9413997,-0.64069808,-2.5164664,-0.79852473,0.44999233
-851.12366,0.9661067,0.54295977,3,7,0,859.13341,-1.5839484,-1.3568442,-1.305532,-0.73944089,-0.91916253,-1.2827977,-0.92177888,0.39781075
-852.32976,0.87774534,0.54295977,3,7,0,855.31899,-1.6047153,-1.3126252,-1.7988047,-1.7287324,-0.41580735,-1.443054,-0.70546683,0.49387796
-852.42684,0.98552966,0.54295977,3,7,0,856.28045,-1.6017206,-1.2752321,-1.4105767,-0.78402524,-0.64019812,-2.5864613,-0.8351524,0.43380837
-851.86628,0.98782784,0.54295977,3,7,0,855.96057,-1.7224339,-1.4373509,-1.7013612,-1.6002351,-1.1115565,-2.6838922,-0.92241143,0.3975592
-849.35729,0.79937491,0.54295977,3,7,0,858.20115,-1.6611637,-1.3752078,-1.7047751,-1.3867814,-0.55972065,-2.6799518,-0.76322365,0.46616126
-851.22268,0.92875313,0.54295977,3,7,0,852.53284,-1.6140645,-1.438562,-1.4283742,-1.0573387,-0.55676735,-0.032483199,-0.85404866,0.42568797
-851.08936,0.99672023,0.54295977,3,7,0,853.95919,-1.707315,-1.3386127,-2.0314595,-1.2165797,-1.0098393,-2.8878053,-0.8581267,0.42395554
-849.58516,0.86371236,0.54295977,2,3,0,853.5169,-1.7204434,-1.4073221,-1.7160194,-1.1530223,-0.92060552,-2.928672,-0.78239128,0.45731115
-850.78709,0.90857055,0.54295977,3,7,0,852.65704,-1.5438908,-1.3422469,-1.8943581,-1.436345,-0.65361264,-0.33475988,-0.94353751,0.38924843
-848.3712,0.92611305,0.54295977,2,3,0,852.53693,-1.591201,-1.4239412,-1.609774,-1.2824852,-0.93427943,-1.6830016,-0.91091713,0.40215523
-849.20387,0.83075874,0.54295977,3,7,0,854.07618,-1.6378305,-1.2377364,-1.4514697,-1.026751,-0.92486298,-1.7262535,-0.92368983,0.39705128
-849.11739,0.91143965,0.54295977,3,7,0,851.32588,-1.6977195,-1.3843585,-1.7035495,-1.4538642,-0.58116037,-0.54571601,-0.76986859,0.46307392
-848.47876,0.99958407,0.54295977,3,7,0,850.15159,-1.7205893,-1.4736337,-1.66401,-1.1729117,-0.69258188,-1.7776252,-0.80794684,0.44577237
-851.2638,0.78493465,0.54295977,3,7,0,851.84923,-1.5774987,-1.2902922,-1.6525573,-1.3852442,-0.83698597,-1.1105267,-1.105841,0.33093244
-853.81528,0.87230988,0.54295977,3,7,0,855.82067,-1.6510113,-1.3614722,-1.5300795,-0.85055325,-0.99114055,-2.983081,-0.69662217,0.49826552
-851.58722,0.68172957,0.54295977,2,3,0,859.02389,-1.7018374,-1.511127,-1.724066,-1.0231669,-0.93104891,-3.4718638,-0.85753922,0.42420467
-852.18937,0.96351617,0.54295977,3,7,0,855.23358,-1.667101,-1.2868436,-2.1306573,-1.4496353,-0.71747691,-0.45896517,-0.72494637,0.48435055
-850.82145,0.8243386,0.54295977,2,3,0,855.53625,-1.6326772,-1.3770589,-2.1131726,-1.160119,-0.58109738,-0.92255339,-0.74817912,0.47322746
-849.84406,0.7530675,0.54295977,3,7,0,855.50004,-1.6712466,-1.3055575,-1.4216463,-1.0222667,-0.90873203,-2.3661614,-0.963945,0.38138535
-848.87707,0.89487122,0.54295977,3,7,0,852.8446,-1.6667559,-1.4692181,-1.7027516,-1.2958147,-0.4848624,-0.59031045,-0.85252804,0.42633578
-850.89626,0.84669238,0.54295977,3,7,0,852.67777,-1.7629062,-1.4577139,-1.5504816,-1.7210534,-0.72322347,-1.1460443,-0.8830957,0.41350085
-851.83785,0.98407359,0.54295977,3,7,0,853.92578,-1.6535349,-1.2510635,-1.7505547,-0.70050863,-0.71682995,-1.7531882,-0.82016847,0.44035746
-850.99663,0.99062029,0.54295977,3,7,0,855.51305,-1.6774567,-1.4649576,-1.8370608,-1.8360493,-1.0132545,-0.41482032,-0.83028772,0.43592384
-850.65549,0.84023647,0.54295977,3,7,0,854.90863,-1.6056555,-1.2749586,-1.823263,-0.96279975,-0.51424617,-2.3560765,-0.82821344,0.43682901
-849.60608,0.98245225,0.54295977,3,7,0,853.27456,-1.6646151,-1.4441226,-1.4131877,-1.514792,-1.0609157,-0.89817575,-0.89834581,0.40724276
-849.11085,0.8466452,0.54295977,3,7,0,851.91742,-1.6197795,-1.3408259,-1.7400022,-1.2073468,-0.63253249,-1.3827374,-0.75182717,0.47150425
-852.1339,0.67804477,0.54295977,3,7,0,856.57922,-1.8089077,-1.5486813,-1.6120327,-1.4170719,-0.60602938,-2.5181559,-0.81190273,0.44401243
-850.30386,0.99124501,0.54295977,3,7,0,855.06552,-1.6185128,-1.1988061,-1.6660888,-1.3823318,-0.95013132,-0.430944,-0.8631457,0.42183303
-850.34535,0.97528034,0.54295977,3,7,0,853.66597,-1.6231083,-1.2326365,-1.6082259,-1.5969236,-1.2046699,-1.0835258,-0.82360041,0.43884877
-850.88589,0.99563242,0.54295977,3,7,0,852.05733,-1.7086429,-1.6017831,-1.7216137,-1.5523379,-0.40683597,-1.6794739,-0.79883457,0.44985293
-850.60608,0.99542294,0.54295977,3,7,0,852.60021,-1.6634981,-1.2523456,-1.8089095,-0.9660677,-1.2974115,-1.5280403,-0.83842122,0.43239264
-848.74066,0.99005981,0.54295977,2,7,0,851.59188,-1.6382244,-1.4188901,-1.4887638,-1.3873456,-0.61452276,-2.3690714,-0.87742676,0.41585162
-851.96081,0.82570041,0.54295977,2,3,0,852.92537,-1.6097314,-1.2040844,-1.6798532,-1.598972,-0.62618957,-3.0485652,-0.99078985,0.37128332
-852.07604,0.96145991,0.54295977,3,7,0,854.97312,-1.532544,-1.5540696,-1.5468415,-1.0017823,-0.72894007,-2.4017056,-0.83856915,0.43232868
-851.32684,0.99970486,0.54295977,3,7,0,853.36729,-1.7552605,-1.1935798,-1.7249518,-1.4839351,-0.82657196,-1.0117588,-0.92187255,0.39777349
-851.23227,0.99894577,0.54295977,3,7,0,853.73909,-1.5232435,-1.5375134,-1.5217638,-1.1309011,-0.61631439,-1.654418,-0.9761842,0.37674595
-849.6752,0.9906031,0.54295977,3,7,0,853.45665,-1.6628999,-1.4040843,-1.7548382,-0.9774891,-0.27614177,-0.93608792,-0.89139541,0.41008312
-852.24268,0.81515149,0.54295977,3,7,0,853.846,-1.6415714,-1.4132429,-1.7151843,-2.0157596,-1.4094139,-1.5306527,-0.67953179,0.50685425
-852.35847,0.74327977,0.54295977,3,7,0,860.75907,-1.6516456,-1.3350735,-2.0528018,-1.706487,-1.3109318,-0.45556967,-0.73158819,0.48114424
-853.26253,0.97028973,0.54295977,3,7,0,855.17457,-1.6970641,-1.6498261,-1.3778173,-1.1166325,-0.63298682,-2.7808505,-0.79252029,0.45270242
-849.06031,0.92892041,0.54295977,2,7,0,857.54894,-1.63088,-1.4586081,-1.4795501,-1.1922708,-0.57826675,-2.3854625,-0.85959708,0.42333262
-852.60813,0.73945773,0.54295977,3,7,0,858.09871,-1.7305658,-1.4146465,-2.244917,-1.5882065,-1.4344129,-2.1226068,-0.68866156,0.50224785
-849.75735,0.99899282,0.54295977,3,7,0,853.43745,-1.6351475,-1.4484806,-1.2916026,-1.2316995,-0.47189496,-1.6083008,-0.87745974,0.41583791
-850.01316,0.96746504,0.54295977,3,7,0,852.82768,-1.5797834,-1.2390642,-1.9080736,-1.0335299,-0.68833306,-0.81935271,-0.89689696,0.40783322
-849.89181,1,0.54295977,3,7,0,850.62916,-1.6938554,-1.4676646,-1.3444846,-1.5659737,-0.68912851,-1.6151939,-0.87033293,0.41881209
-849.19226,0.9881408,0.54295977,3,7,0,851.38364,-1.6653009,-1.3761858,-2.0232198,-1.2135354,-0.95488004,-1.7264087,-0.85937186,0.42342797
-849.22171,0.99267929,0.54295977,3,7,0,850.47762,-1.6495312,-1.3368858,-1.3333942,-1.1218863,-0.77637485,-0.79257365,-0.8596055,0.42332905
-849.33607,0.92311241,0.54295977,2,3,0,851.08662,-1.6500713,-1.3888231,-1.5017035,-1.1165834,-0.92409301,-0.25403971,-0.89054232,0.41043311
-853.7001,0.75994669,0.54295977,3,7,0,854.47951,-1.7215294,-1.4804455,-1.9855677,-1.887454,-0.82688443,-3.9172274,-0.77825166,0.45920816
-850.12038,0.99112352,0.54295977,2,3,0,854.65682,-1.6945357,-1.3686217,-1.8768454,-1.4991424,-0.57930514,-2.6643673,-0.72151676,0.48601453
-852.5753,0.70817464,0.54295977,2,3,0,854.78008,-1.6320545,-1.4712267,-1.8352377,-1.7511113,-0.3755404,-2.5154525,-0.67835291,0.50745213
-852.12663,0.93412263,0.54295977,3,7,0,856.41652,-1.6098409,-1.2729704,-1.3720251,-0.86519217,-1.1147301,-1.7208557,-0.80675571,0.44630366
-849.16557,1,0.54295977,3,7,0,852.67661,-1.6827193,-1.324507,-1.3655277,-1.1985681,-0.96502779,-1.3615351,-0.94270453,0.3895728
