# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = continuous_model
# start_datetime = 2026-04-29 06:59:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_continuous.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145925/continuous/continuous-202604291459-3-053e11.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_145925/continuous/continuous-profile-202604291459-3-030736.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=continuous_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_trt,sigma,mean_difference
-158.1286,0.97032487,0.3415689,3,15,0,159.33972,51.594321,-1.5938749,5.5752322,-1.5938749
-158.48959,0.99600939,0.3415689,3,15,0,159.01927,50.332946,-0.36830503,5.4814191,-0.36830503
-159.45024,0.90652064,0.3415689,4,15,0,160.41491,53.569491,-5.0488699,5.2831619,-5.0488699
-160.03024,0.79204271,0.3415689,2,5,0,161.82775,52.462944,-4.5483225,5.2511469,-4.5483225
-160.64355,0.99839206,0.3415689,3,7,0,162.31329,53.312578,-5.2455811,5.9272823,-5.2455811
-159.17162,0.99275051,0.3415689,4,15,0,160.93606,50.945751,-2.0819957,4.7121789,-2.0819957
-161.6867,0.86809528,0.3415689,2,3,0,162.30009,50.229649,-2.0323844,4.5623591,-2.0323844
-159.27059,1,0.3415689,3,7,0,161.44342,50.95124,-1.8783208,4.5864417,-1.8783208
-159.20983,0.94582221,0.3415689,2,3,0,159.76089,51.856991,-0.93594963,4.7559641,-0.93594963
-158.53887,0.86833654,0.3415689,3,7,0,162.16709,51.240871,-1.4386992,4.6534438,-1.4386992
-158.76147,0.88761729,0.3415689,3,15,0,162.12747,52.466685,-1.9588753,4.6697205,-1.9588753
-158.87755,0.99873735,0.3415689,3,15,0,160.15506,50.172561,-0.56631391,4.9023,-0.56631391
-158.87286,0.99919843,0.3415689,2,3,0,159.07288,50.220456,-0.20455976,4.9077053,-0.20455976
-160.36686,0.94435044,0.3415689,3,7,0,161.44043,48.541744,1.4440334,5.7601849,1.4440334
-157.997,0.9918222,0.3415689,3,11,0,160.74669,52.25426,-2.0441511,5.279705,-2.0441511
-158.65969,0.94042396,0.3415689,2,7,0,159.06459,51.207327,-2.4055954,4.9555608,-2.4055954
-158.63118,0.98371599,0.3415689,4,15,0,159.22125,52.903978,-2.2018401,5.1770659,-2.2018401
-160.47594,0.96744435,0.3415689,3,7,0,161.04458,53.444956,-5.1302488,6.0013725,-5.1302488
-158.06097,0.99862015,0.3415689,4,15,0,161.46533,51.140774,-1.8174099,5.2452937,-1.8174099
-158.24425,0.89918808,0.3415689,2,7,0,159.41448,51.64656,-1.1388611,5.0698839,-1.1388611
-158.02781,0.97840468,0.3415689,2,3,0,158.56,51.837193,-1.5680172,5.0198201,-1.5680172
-161.15561,0.90739913,0.3415689,3,15,0,162.30917,48.658368,2.3939032,5.8091517,2.3939032
-161.74357,0.99114465,0.3415689,3,7,0,161.92136,48.584811,2.7683939,5.9243732,2.7683939
-161.7529,0.95081104,0.3415689,3,7,0,162.78132,48.776286,2.7023824,5.6080074,2.7023824
-160.21807,1,0.3415689,4,15,0,163.20021,49.073496,1.637418,5.4589533,1.637418
-160.57367,0.98399774,0.3415689,3,7,0,161.22124,48.784094,0.82531338,6.2517513,0.82531338
-161.40718,0.9286676,0.3415689,2,3,0,161.74554,48.203583,0.49311199,6.0205406,0.49311199
-158.37137,0.99571664,0.3415689,3,11,0,163.99035,51.803122,-1.137309,5.1850108,-1.137309
-158.69776,0.98475603,0.3415689,4,15,0,160.46249,52.213549,-3.3946801,5.6456532,-3.3946801
-158.67031,0.966949,0.3415689,4,15,0,159.97569,52.430595,-3.5783356,5.6082256,-3.5783356
-158.3077,0.99758563,0.3415689,4,15,0,159.93119,51.077852,-1.6338779,5.6427881,-1.6338779
-158.65733,0.96342483,0.3415689,3,11,0,159.28171,52.608485,-2.0626757,5.6203401,-2.0626757
-158.92755,0.99291967,0.3415689,2,7,0,159.38878,52.125331,-2.9501749,5.9597453,-2.9501749
-159.05749,0.93598095,0.3415689,2,7,0,160.10435,51.71928,-3.3377608,5.4753539,-3.3377608
-159.64187,0.92775625,0.3415689,2,7,0,160.52105,52.979024,-1.9921596,5.8477156,-1.9921596
-158.79563,0.98328462,0.3415689,2,3,0,159.97532,52.433966,-2.4095574,5.9159736,-2.4095574
-158.40595,0.99394835,0.3415689,2,3,0,158.95809,52.271908,-2.5971431,5.7507222,-2.5971431
-158.02017,0.96580256,0.3415689,4,15,0,159.41384,52.114477,-2.9503947,5.1353966,-2.9503947
-159.15266,0.92933203,0.3415689,2,7,0,161.23017,53.40023,-4.604554,4.8277664,-4.604554
-159.94655,0.99931588,0.3415689,3,7,0,160.36474,54.808288,-4.9721859,5.4607779,-4.9721859
-159.18023,1,0.3415689,2,3,0,159.97286,54.234311,-4.7889254,5.2758502,-4.7889254
-161.41271,0.95027953,0.3415689,3,7,0,161.79592,54.540565,-5.5694206,4.3864484,-5.5694206
-159.44548,0.96266552,0.3415689,3,7,0,162.42713,53.990975,-5.0796085,4.8985166,-5.0796085
-159.08363,0.89084472,0.3415689,4,15,0,161.55249,50.238482,-1.4459413,5.1725007,-1.4459413
-158.43557,0.96257487,0.3415689,2,3,0,160.46741,50.683458,-0.7469827,4.9097466,-0.7469827
-157.90243,0.99536853,0.3415689,3,11,0,158.74171,51.842835,-2.246762,4.9282524,-2.246762
-158.9268,0.85502882,0.3415689,2,3,0,159.01105,52.653774,-1.806512,4.8829519,-1.806512
-159.62973,1,0.3415689,3,15,0,161.04648,49.134284,0.59739138,5.7306084,0.59739138
-161.52715,0.89844194,0.3415689,3,7,0,162.16178,49.9019,1.6842911,6.3670391,1.6842911
-163.65644,0.75863906,0.3415689,3,7,0,174.40694,55.617393,-5.0329195,4.36769,-5.0329195
-161.39985,0.80743806,0.3415689,3,7,0,165.8603,53.45957,-5.5157431,4.6663864,-5.5157431
-158.38745,1,0.3415689,2,3,0,161.47291,53.424742,-3.7853809,4.9490178,-3.7853809
-158.00993,0.99963739,0.3415689,3,7,0,158.44856,52.615183,-3.183109,5.2803933,-3.183109
-160.80084,0.73745041,0.3415689,2,7,0,161.6024,53.258042,-1.6449478,5.8450248,-1.6449478
-159.19831,0.92262005,0.3415689,2,7,0,162.7905,52.256776,-2.2182934,6.1239402,-2.2182934
-158.38824,0.99937871,0.3415689,3,15,0,159.941,52.816746,-3.0605018,5.6243332,-3.0605018
-158.14077,0.92161156,0.3415689,3,7,0,159.27097,52.449374,-2.8881931,5.5279253,-2.8881931
-158.0832,0.93248213,0.3415689,3,11,0,159.31968,50.855953,-1.1594284,5.2827938,-1.1594284
-159.66405,0.73151599,0.3415689,2,7,0,162.2121,51.307495,-2.9491568,5.953562,-2.9491568
-160.40765,0.88320795,0.3415689,3,15,0,163.18546,48.909078,0.24159412,6.1203954,0.24159412
-160.31801,0.97522966,0.3415689,2,3,0,161.18655,49.186775,0.62186405,6.2995343,0.62186405
-158.68306,0.94025127,0.3415689,3,15,0,162.68948,51.615626,-1.6670156,4.5512753,-1.6670156
-159.49844,0.99395586,0.3415689,4,15,0,160.22538,54.004576,-4.5424162,5.7709437,-4.5424162
-158.24111,0.85778077,0.3415689,3,7,0,161.6426,52.066034,-2.5256855,5.6594152,-2.5256855
-158.56146,0.97976903,0.3415689,3,15,0,159.48885,50.483066,-0.44510913,5.6515318,-0.44510913
-159.11746,0.98134597,0.3415689,4,15,0,159.61302,51.285207,-1.688716,6.1429328,-1.688716
-158.7686,0.89746259,0.3415689,2,7,0,165.63355,50.505664,-1.6506227,5.3974431,-1.6506227
-158.98064,0.95857273,0.3415689,3,15,0,159.72191,52.61986,-1.6775903,5.4959069,-1.6775903
-158.18379,0.99160342,0.3415689,2,7,0,159.04253,51.513951,-2.4317,5.3978906,-2.4317
-158.81326,0.99004346,0.3415689,3,15,0,159.84786,50.520304,-0.38158399,5.8351141,-0.38158399
-160.35843,0.79959271,0.3415689,3,7,0,162.29862,50.528698,-1.5014267,6.5285705,-1.5014267
-158.81368,0.98509315,0.3415689,2,5,0,161.12725,51.592373,-0.64433668,5.4072214,-0.64433668
-158.73337,0.95029436,0.3415689,2,7,0,160.61267,51.7016,-2.602879,4.6291437,-2.602879
-158.70473,0.97981585,0.3415689,3,7,0,160.47799,53.259952,-3.8222092,4.6649049,-3.8222092
-159.46429,0.96352862,0.3415689,3,15,0,161.55846,54.181264,-4.4727427,4.6826775,-4.4727427
-157.89921,0.99665199,0.3415689,3,7,0,159.69206,51.453792,-1.5606058,5.3075798,-1.5606058
-159.47397,0.92344609,0.3415689,2,7,0,161.1469,51.117947,-2.00861,4.482802,-2.00861
-159.43831,0.93961858,0.3415689,3,15,0,160.90897,53.022503,-4.5328362,5.6722733,-4.5328362
-158.92484,0.99420267,0.3415689,4,15,0,160.65752,53.610372,-4.5737199,5.4048499,-4.5737199
-158.69176,0.96295052,0.3415689,3,15,0,160.10578,52.008849,-1.3387327,5.6605409,-1.3387327
-158.55884,0.9775842,0.3415689,2,7,0,159.41681,51.761919,-2.9852911,5.5248888,-2.9852911
-158.70952,0.98054847,0.3415689,3,7,0,159.25117,51.540067,-2.6657942,5.7314209,-2.6657942
-158.06596,0.99817381,0.3415689,3,11,0,159.03482,51.28401,-1.6781856,5.5028784,-1.6781856
-159.4382,0.97848974,0.3415689,3,15,0,160.54442,49.658719,0.8748402,5.2711327,0.8748402
-159.4382,0.65096476,0.3415689,2,3,0,163.27936,49.658719,0.8748402,5.2711327,0.8748402
-159.63924,0.97552435,0.3415689,3,7,0,160.07768,50.000526,0.87152391,5.1348795,0.87152391
-159.28793,0.85428837,0.3415689,3,11,0,161.94089,52.381574,-4.0431505,5.5744005,-4.0431505
-159.07214,0.9927182,0.3415689,3,15,0,159.59207,52.994605,-2.1343461,4.89498,-2.1343461
-159.66829,0.95304027,0.3415689,2,3,0,160.31344,51.302496,-2.8623231,4.7204031,-2.8623231
-158.20976,1,0.3415689,3,15,0,160.1836,50.674844,-0.75563922,5.1920876,-0.75563922
-158.55516,0.98759668,0.3415689,3,15,0,159.43336,52.560317,-2.9085209,4.5628899,-2.9085209
-159.00526,0.79805583,0.3415689,3,15,0,160.72949,50.798122,-2.0482348,4.9201815,-2.0482348
-158.30325,1,0.3415689,2,3,0,158.99159,51.320294,-0.99248167,4.9079656,-0.99248167
-158.14181,1,0.3415689,3,15,0,158.56657,51.123291,-0.95215938,5.0450409,-0.95215938
-159.29016,0.77973426,0.3415689,3,15,0,160.87639,50.217371,-1.5806016,5.1973114,-1.5806016
-159.1144,0.9958495,0.3415689,3,7,0,159.46759,52.306181,-1.1658987,5.307315,-1.1658987
-158.28997,0.99410583,0.3415689,2,7,0,160.03259,51.09167,-1.5062429,4.8191196,-1.5062429
-162.8189,0.61438032,0.3415689,3,7,0,164.78977,48.664401,-0.85974937,5.1845696,-0.85974937
-161.46652,0.9851267,0.3415689,3,7,0,166.04325,47.898899,2.4593444,5.6756275,2.4593444
-161.90242,0.98404753,0.3415689,2,3,0,162.01502,47.864355,2.865305,5.6133571,2.865305
-158.9424,0.97708909,0.3415689,4,15,0,162.59164,51.178607,-0.51011245,5.8129885,-0.51011245
-158.34038,0.95474853,0.3415689,3,7,0,159.53736,50.963779,-0.54443338,5.1948497,-0.54443338
-158.2129,0.48387733,0.3415689,2,3,0,167.43035,52.382349,-1.972374,4.9580543,-1.972374
-158.68837,0.94151938,0.3415689,2,7,0,159.94668,51.606364,-2.8777859,5.5959205,-2.8777859
-159.09479,0.97846391,0.3415689,4,15,0,159.17055,52.791829,-1.9411161,5.6520362,-1.9411161
-159.25742,0.96340614,0.3415689,2,3,0,159.94417,51.820136,-3.3222421,5.8157564,-3.3222421
-161.049,0.92176663,0.3415689,3,15,0,162.31717,49.681341,1.9127353,5.4765207,1.9127353
-159.00034,0.95584612,0.3415689,3,15,0,162.51605,50.835083,-2.0511233,4.879255,-2.0511233
-158.97476,0.99738299,0.3415689,4,23,0,159.63832,52.16814,-1.2744672,5.6630862,-1.2744672
-158.58257,0.97886833,0.3415689,2,7,0,160.14395,50.18966,-0.7183723,5.19396,-0.7183723
-158.32965,0.97246334,0.3415689,4,15,0,159.13978,51.577847,-2.6220481,5.4608572,-2.6220481
-158.19512,0.97107156,0.3415689,2,7,0,159.05476,51.21472,-2.1241289,5.181766,-2.1241289
-162.08924,0.97719027,0.3415689,3,15,0,164.14561,48.071859,3.0644602,5.6813784,3.0644602
-161.52883,0.97058809,0.3415689,2,3,0,162.47672,47.810726,2.412208,5.6544957,2.412208
-159.11334,0.99403046,0.3415689,3,15,0,163.87683,54.192039,-4.6754545,5.0041049,-4.6754545
-158.89407,0.9821973,0.3415689,1,3,0,159.35254,53.793823,-4.6480098,5.0576544,-4.6480098
-158.75219,0.98007356,0.3415689,4,15,0,160.75475,51.266272,-1.6648123,4.5739633,-1.6648123
-158.15162,0.89451741,0.3415689,3,7,0,159.70243,50.938852,-1.5151274,5.4125937,-1.5151274
-158.82188,0.9755992,0.3415689,4,15,0,159.49745,53.207264,-4.2947844,4.8577762,-4.2947844
-159.13103,0.97050874,0.3415689,4,15,0,160.02296,50.82944,-0.34327628,5.9750137,-0.34327628
