# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = continuous_model
# start_datetime = 2026-04-29 08:18:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/xinyuejia/Projects/POC_场景2/data/stan_input_continuous.json
# init = 2 (Default)
# random
#   seed = 20260407
# output
#   file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161807/continuous/continuous-202604291618-1-541368.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = /Users/xinyuejia/Projects/POC_场景2/outputs/cmdstan/borrowing_v1_20260429_161807/continuous/continuous-profile-202604291618-1-63bfea.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --name=continuous_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_trt,sigma,mean_difference
-1560.4485,0.8921474,0.59844071,2,3,0,1562.0705,63.645399,-8.5944085,7.7247976,-8.5944085
-1558.0177,1,0.59844071,2,7,0,1560.4434,63.431352,-9.2431774,8.2353145,-9.2431774
-1558.4133,0.95783441,0.59844071,3,7,0,1559.4302,63.514729,-8.7801485,7.9888268,-8.7801485
-1558.5038,0.84070985,0.59844071,3,7,0,1560.4286,62.933467,-8.9322085,8.161743,-8.9322085
-1558.3835,0.99398742,0.59844071,2,7,0,1559.4453,63.848081,-9.2659335,8.2973972,-9.2659335
-1558.9198,0.95046195,0.59844071,2,3,0,1559.044,63.594071,-9.8539517,8.2246282,-9.8539517
-1559.6311,0.88627881,0.59844071,3,7,0,1561.6817,63.424908,-7.9745295,7.9429419,-7.9745295
-1559.5565,1,0.59844071,3,7,0,1560.4772,63.896951,-9.206167,8.6923108,-9.206167
-1558.54,0.95408824,0.59844071,2,7,0,1560.9349,63.75685,-8.9387492,8.0680789,-8.9387492
-1558.4705,1,0.59844071,3,7,0,1558.8441,63.30858,-9.2337021,8.5144254,-9.2337021
-1559.2256,0.80378222,0.59844071,2,3,0,1561.0874,63.951746,-9.4055626,8.5880271,-9.4055626
-1558.1829,1,0.59844071,2,3,0,1559.3245,63.362624,-9.1493833,8.45799,-9.1493833
-1557.9669,0.9414131,0.59844071,2,7,0,1559.6222,63.517978,-9.0631232,8.1563923,-9.0631232
-1558.7163,0.94307722,0.59844071,2,3,0,1558.9786,63.862784,-9.5228961,8.0818857,-9.5228961
-1558.5675,0.81472516,0.59844071,2,3,0,1560.907,63.407464,-9.5624136,8.3631828,-9.5624136
-1558.6235,0.93347428,0.59844071,2,7,0,1559.9688,62.988175,-8.6346089,8.600526,-8.6346089
-1558.2246,0.91969522,0.59844071,2,3,0,1559.4921,63.204064,-8.1565524,8.4276673,-8.1565524
-1558.4381,0.99676838,0.59844071,3,7,0,1558.8247,63.760701,-8.967999,8.1062321,-8.967999
-1558.746,0.85817328,0.59844071,2,3,0,1559.7049,63.700409,-8.7669766,8.0035329,-8.7669766
-1560.0256,0.92459722,0.59844071,2,3,0,1561.0761,63.659746,-9.2990321,7.7444891,-9.2990321
-1560.1664,0.99186102,0.59844071,3,7,0,1560.7898,62.764527,-7.6779088,8.8108794,-7.6779088
-1558.7922,0.99754933,0.59844071,3,7,0,1560.9792,63.200377,-8.38444,7.8963447,-8.38444
-1558.7681,0.90764433,0.59844071,3,7,0,1560.2223,63.615182,-8.4284175,8.067476,-8.4284175
-1558.6355,0.9828259,0.59844071,2,7,0,1560.0621,63.540043,-9.1450274,8.6039924,-9.1450274
-1558.9128,0.90076154,0.59844071,3,7,0,1560.5374,62.703788,-8.6201986,8.0980476,-8.6201986
-1558.5732,0.95867709,0.59844071,2,3,0,1559.4773,63.166268,-7.8293365,8.3080318,-7.8293365
-1559.5151,0.91485837,0.59844071,2,7,0,1561.9107,63.289144,-8.0311467,8.7139654,-8.0311467
-1559.5209,0.99430128,0.59844071,2,7,0,1560.3987,63.14415,-9.1700596,7.8511349,-9.1700596
-1560.3273,0.97385142,0.59844071,2,3,0,1561.0929,63.505864,-8.7812437,7.6820468,-8.7812437
-1558.9527,0.99537047,0.59844071,3,7,0,1560.5863,62.897575,-8.6309876,8.6443366,-8.6309876
-1560.3097,0.78698373,0.59844071,2,3,0,1561.9601,62.887001,-7.4378697,8.757489,-7.4378697
-1558.502,1,0.59844071,2,3,0,1560.4549,62.96791,-8.9677874,8.4212587,-8.9677874
-1558.9702,0.97488959,0.59844071,2,7,0,1559.198,63.480989,-8.2689531,7.9811747,-8.2689531
-1558.1786,0.89441492,0.59844071,2,3,0,1559.8996,63.604401,-8.7875443,8.1223958,-8.7875443
-1558.079,0.97790883,0.59844071,3,7,0,1558.462,63.215887,-8.204929,8.3627343,-8.204929
-1557.949,0.96842629,0.59844071,2,7,0,1559.7553,63.434324,-8.7681959,8.1231547,-8.7681959
-1558.1551,0.96458044,0.59844071,3,7,0,1558.9296,63.216454,-8.3317438,8.0699479,-8.3317438
-1557.7783,0.99409343,0.59844071,2,7,0,1558.5428,63.281939,-8.7140167,8.2116171,-8.7140167
-1558.4606,0.96123346,0.59844071,2,7,0,1558.8843,62.729156,-7.8128027,8.2863526,-7.8128027
-1558.359,0.99786696,0.59844071,3,7,0,1558.5669,62.710432,-8.0612591,8.2386512,-8.0612591
-1558.9546,0.84007204,0.59844071,3,7,0,1561.5887,63.826707,-9.8558538,8.1370433,-9.8558538
-1559.4063,0.99483123,0.59844071,3,7,0,1560.0329,64.12673,-9.6028119,8.4939768,-9.6028119
-1559.7812,0.99822768,0.59844071,2,3,0,1560.0891,64.101571,-10.149887,8.4718495,-10.149887
-1558.3335,0.87126455,0.59844071,2,7,0,1561.6087,62.893901,-7.8538567,8.3301522,-7.8538567
-1559.6137,0.67275177,0.59844071,2,3,0,1560.742,62.470674,-8.521862,8.1517114,-8.521862
-1559.7315,0.99714706,0.59844071,3,7,0,1561.1546,63.576333,-10.14962,8.3371897,-10.14962
-1558.5409,0.9305564,0.59844071,2,3,0,1560.3794,63.721539,-9.6890023,8.2921892,-9.6890023
-1559.2244,0.96334906,0.59844071,2,3,0,1559.6482,64.090816,-9.5584224,8.0941935,-9.5584224
-1559.3198,0.94393677,0.59844071,2,3,0,1560.0645,64.151109,-9.6147669,8.1406766,-9.6147669
-1558.7435,0.90059256,0.59844071,3,7,0,1562.921,62.911015,-7.6018673,8.3317476,-7.6018673
-1558.8732,0.99196064,0.59844071,2,3,0,1558.9724,62.925581,-7.5534531,8.3594734,-7.5534531
-1558.5714,0.95897721,0.59844071,3,7,0,1560.2336,63.418682,-8.5635271,7.952366,-8.5635271
-1557.9398,0.87453241,0.59844071,2,7,0,1559.5365,63.418605,-9.1432296,8.3147444,-9.1432296
-1557.9398,0.50510629,0.59844071,2,3,0,1561.4351,63.418605,-9.1432296,8.3147444,-9.1432296
-1558.0812,0.99710395,0.59844071,2,3,0,1558.1093,63.633251,-9.0667503,8.3738767,-9.0667503
-1559.7835,0.83972448,0.59844071,2,7,0,1561.8636,62.729274,-7.2638722,8.5632345,-7.2638722
-1558.8446,0.99224494,0.59844071,2,7,0,1561.0197,62.813899,-8.5331297,7.9846792,-8.5331297
-1559.0875,0.99321387,0.59844071,3,7,0,1560.1185,62.901743,-8.5768811,8.6850019,-8.5768811
-1558.2337,0.97252836,0.59844071,2,3,0,1559.5131,63.193789,-8.3481636,8.5108446,-8.3481636
-1559.9699,0.92864875,0.59844071,3,7,0,1560.4439,62.654449,-7.4443608,8.7014697,-7.4443608
-1557.9173,0.99851164,0.59844071,2,7,0,1559.8632,63.074031,-8.7495797,8.2575659,-8.7495797
-1558.8385,0.94171812,0.59844071,3,7,0,1560.2322,62.620642,-7.682183,8.4296432,-7.682183
-1559.4806,0.96924628,0.59844071,3,7,0,1560.1527,63.976129,-9.3921904,7.9292226,-9.3921904
-1560.5765,0.87884465,0.59844071,3,7,0,1562.3386,62.058024,-7.7932018,8.3272855,-7.7932018
-1559.0436,0.91527803,0.59844071,2,3,0,1561.6371,63.149063,-7.6893911,8.4650573,-7.6893911
-1559.4114,0.97871402,0.59844071,2,3,0,1559.773,62.456132,-8.447943,8.2807825,-8.447943
-1560.7308,0.98311579,0.59844071,3,7,0,1561.6333,64.078472,-8.9454464,8.7662783,-8.9454464
-1560.1108,1,0.59844071,2,3,0,1560.9312,64.117225,-9.1846951,8.6611031,-9.1846951
-1559.2131,1,0.59844071,2,3,0,1560.7216,63.577648,-9.8727963,8.4825871,-9.8727963
-1559.4321,0.95086708,0.59844071,1,1,0,1559.571,63.543495,-9.9444717,8.4838042,-9.9444717
-1559.9348,0.65215888,0.59844071,2,3,0,1562.0055,64.086587,-9.0174978,8.6038306,-9.0174978
-1558.7991,0.92338634,0.59844071,3,7,0,1563.3188,63.224695,-8.3161558,7.9089364,-8.3161558
-1557.9908,0.97284878,0.59844071,2,3,0,1559.262,62.973575,-8.4772743,8.1751527,-8.4772743
-1563.7328,0.54646266,0.59844071,3,7,0,1566.5116,61.608262,-7.8190249,8.2434898,-7.8190249
-1564.2829,0.87492521,0.59844071,3,7,0,1567.1572,63.510436,-7.2760506,9.0379781,-7.2760506
-1560.7527,0.99096491,0.59844071,2,3,0,1565.69,62.497744,-7.2806627,8.7873641,-7.2806627
-1560.3716,0.97208857,0.59844071,2,7,0,1562.808,63.038526,-7.787914,8.8577226,-7.787914
-1559.6959,1,0.59844071,2,3,0,1561.0696,62.527539,-7.6245128,8.6573898,-7.6245128
-1558.6428,1,0.59844071,2,3,0,1559.7739,62.791345,-7.6997294,8.4091944,-7.6997294
-1559.0262,0.94587845,0.59844071,3,7,0,1560.4315,63.056384,-8.7176593,7.8693843,-8.7176593
-1558.6543,0.98702135,0.59844071,2,3,0,1559.2114,63.213194,-8.3304831,7.9340202,-8.3304831
-1558.0493,0.99690358,0.59844071,3,7,0,1559.0162,63.182603,-8.8421666,8.0919057,-8.8421666
-1559.3344,0.86541946,0.59844071,3,7,0,1560.4636,62.49831,-8.4039795,8.4658655,-8.4039795
-1558.2738,0.80463558,0.59844071,3,7,0,1561.889,63.415835,-8.3259295,8.1374826,-8.3259295
-1557.9743,0.99771941,0.59844071,3,7,0,1558.4839,63.137421,-8.9166307,8.2263038,-8.9166307
-1557.9939,0.99958661,0.59844071,2,3,0,1558.0139,63.367075,-8.4227969,8.1974321,-8.4227969
-1558.2319,0.88536321,0.59844071,2,7,0,1560.0939,63.357667,-9.1757052,8.4664735,-9.1757052
-1560.6106,0.89579568,0.59844071,2,3,0,1561.1046,64.203538,-9.9234497,8.7209576,-9.9234497
-1557.8628,0.99429065,0.59844071,2,7,0,1560.7556,63.04226,-8.52842,8.2566406,-8.52842
-1558.9983,0.88818739,0.59844071,3,7,0,1559.586,63.929022,-9.5593512,8.0327206,-9.5593512
-1559.3692,0.71651135,0.59844071,2,3,0,1562.3626,64.040417,-8.9162218,8.4144254,-8.9162218
-1560.1118,0.74280623,0.59844071,2,3,0,1563.0624,63.497282,-10.044528,8.0062976,-10.044528
-1560.0914,0.94019237,0.59844071,3,7,0,1561.7842,64.328428,-9.3076095,8.3058099,-9.3076095
-1560.3066,0.99223349,0.59844071,3,7,0,1561.2826,62.774918,-7.0253335,8.1288052,-7.0253335
-1562.3486,0.81460264,0.59844071,2,3,0,1562.8025,62.112105,-8.3945801,7.9307387,-8.3945801
-1557.954,0.91712196,0.59844071,2,3,0,1563.5232,62.998994,-8.5954734,8.3230386,-8.5954734
-1559.7252,0.91436606,0.59844071,2,7,0,1560.0398,64.021688,-9.4802423,8.6674794,-9.4802423
-1559.5229,0.65186729,0.59844071,3,7,0,1566.1569,62.963797,-9.4687878,8.3510607,-9.4687878
-1558.7626,0.795041,0.59844071,1,3,0,1562.0381,63.469575,-8.5720798,8.6291261,-8.5720798
-1558.2916,0.94451931,0.59844071,2,7,0,1559.9526,63.641254,-8.7515127,8.1186158,-8.7515127
-1558.3263,0.99481476,0.59844071,3,7,0,1559.1096,63.682536,-8.9111515,8.4449661,-8.9111515
-1558.836,0.97023744,0.59844071,2,7,0,1558.9816,63.599643,-9.8127748,8.3475716,-9.8127748
-1560.5305,0.94218001,0.59844071,3,7,0,1561.2675,64.173015,-9.4695359,7.8568111,-9.4695359
-1559.5774,1,0.59844071,3,7,0,1561.2301,62.92086,-7.6362769,8.6789964,-7.6362769
-1559.0579,0.99142466,0.59844071,2,7,0,1560.5103,63.453573,-9.4959452,7.9462429,-9.4959452
-1559.1638,0.99554232,0.59844071,3,7,0,1560.2039,62.564133,-7.4444494,8.4128494,-7.4444494
-1560.6831,0.88996165,0.59844071,2,3,0,1560.861,62.170109,-7.8724822,8.6409494,-7.8724822
-1560.3008,0.99591158,0.59844071,3,7,0,1562.0991,63.621785,-10.006535,7.8921952,-10.006535
-1559.878,0.99520724,0.59844071,3,7,0,1561.8881,62.713786,-8.7047441,8.7266084,-8.7047441
-1560.0504,0.85516187,0.59844071,2,3,0,1562.3388,63.818323,-8.45727,8.6747255,-8.45727
-1559.2863,0.95234171,0.59844071,2,3,0,1561.0307,63.843683,-9.1818337,8.6592487,-9.1818337
-1558.5235,0.95912615,0.59844071,3,7,0,1560.1555,63.61844,-9.5991835,8.1352728,-9.5991835
-1558.2852,0.95581759,0.59844071,2,3,0,1559.1976,63.682873,-8.9763951,8.0960855,-8.9763951
-1557.9626,0.99751315,0.59844071,2,7,0,1558.8248,62.990308,-8.4269005,8.1764722,-8.4269005
-1557.8411,0.99730136,0.59844071,3,7,0,1558.1333,63.328729,-8.9402426,8.3284387,-8.9402426
-1558.5781,0.8898532,0.59844071,2,3,0,1558.7826,63.303462,-9.4905057,8.3439727,-9.4905057
-1558.4587,1,0.59844071,2,3,0,1558.6873,63.64167,-8.5020561,8.2281935,-8.5020561
-1560.023,0.91356394,0.59844071,2,7,0,1560.7883,62.779107,-8.9010198,8.737058,-8.9010198
-1560.4088,0.99602488,0.59844071,3,7,0,1561.7137,64.357624,-9.8801588,8.0296205,-9.8801588
-1562.0102,0.75607409,0.59844071,3,15,0,1565.0222,64.180408,-8.6698002,7.8325293,-8.6698002
-1561.4765,0.95990607,0.59844071,2,7,0,1564.027,62.483384,-8.9853524,8.7441244,-8.9853524
-1557.9654,0.98667466,0.59844071,2,7,0,1561.8595,63.43574,-8.5980939,8.1677333,-8.5980939
-1557.7822,0.97738594,0.59844071,3,7,0,1558.6838,63.195596,-8.6917061,8.2389585,-8.6917061
-1559.3434,0.91038103,0.59844071,3,7,0,1560.3804,64.178702,-9.7157944,8.3605645,-9.7157944
-1559.5755,0.85717029,0.59844071,3,7,0,1561.8979,62.940015,-7.281116,8.3643121,-7.281116
-1561.6361,0.88299448,0.59844071,2,7,0,1562.8388,63.187382,-9.5849913,7.6881336,-9.5849913
-1559.1748,1,0.59844071,2,7,0,1562.4354,63.072764,-7.5170121,8.2160215,-7.5170121
-1560.9054,0.93031442,0.59844071,2,3,0,1561.7191,62.883634,-9.0049486,7.7278348,-9.0049486
-1558.3864,0.95583958,0.59844071,3,7,0,1561.7837,63.680151,-8.6280295,8.2348118,-8.6280295
-1560.5425,0.86932165,0.59844071,2,3,0,1560.8881,62.681384,-9.1860294,8.0173684,-9.1860294
-1558.5444,0.9653186,0.59844071,2,3,0,1560.9088,63.181588,-8.446846,7.9378756,-8.446846
-1558.2906,0.95837982,0.59844071,3,7,0,1559.3125,63.309063,-9.3364327,8.3460019,-9.3364327
-1558.2906,0.69564106,0.59844071,2,7,0,1561.9339,63.309063,-9.3364327,8.3460019,-9.3364327
-1559.1057,0.92494163,0.59844071,2,7,0,1559.9684,63.306309,-9.6546773,8.1139575,-9.6546773
-1559.8418,0.95727483,0.59844071,2,3,0,1560.3302,64.080152,-8.951259,8.559877,-8.951259
-1559.1153,0.9844408,0.59844071,3,7,0,1561.5941,62.901535,-8.3491449,8.7069652,-8.3491449
-1558.2595,0.99352761,0.59844071,3,7,0,1559.4865,63.163425,-8.1087342,8.1137816,-8.1087342
-1558.1932,1,0.59844071,3,7,0,1558.4709,63.490446,-9.4046964,8.319983,-9.4046964
-1559.5223,0.8972175,0.59844071,2,7,0,1561.5498,62.661312,-7.3971059,8.5660771,-7.3971059
-1560.7845,0.85446326,0.59844071,2,3,0,1561.8554,62.390155,-7.833765,8.8313009,-7.833765
-1561.4081,0.90680868,0.59844071,2,3,0,1562.2323,62.761131,-7.5096638,8.968304,-7.5096638
-1563.2325,0.89220676,0.59844071,2,3,0,1563.3055,62.926248,-7.0471258,9.0522711,-7.0471258
-1559.1867,0.95616826,0.59844071,2,3,0,1564.3088,63.143624,-9.3746753,8.5745514,-9.3746753
-1559.2055,0.96927707,0.59844071,2,7,0,1560.2984,63.314169,-7.7244499,8.2049395,-7.7244499
-1559.376,0.93753329,0.59844071,2,7,0,1561.7216,63.57485,-8.9587771,8.7611477,-8.9587771
-1559.0302,0.93254131,0.59844071,2,7,0,1560.7367,63.54276,-9.2734437,7.8827074,-9.2734437
